"URL d'accès au document";"Type de document";"Titre";"Auteurs";"Contributeur";"Éditeurs";"Date d'édition";"Description";"Nombre de Vues";"Provenance";"Droits";"Ark Catalogue"
"https://gallica.bnf.fr/ark:/12148/bpt6k536227b";"texte -- text -- publication en série imprimée -- printed serial";"Le Gaulois : littéraire et politique";"";"Pène, Henri de (1830-1888). Directeur de publication -- Tarbé des Sablons, Edmond Joseph Louis (1838-1900). Directeur de publication -- Meyer, Arthur (1844-1924). Directeur de publication";" (Paris)";"1914-07-23";"23 juillet 1914 -- 1914/07/23 (Numéro 13431). --  -- Appartient à l’ensemble documentaire : Pam1 -- Appartient à l’ensemble documentaire : BnPlCo00";"94503";"Bibliothèque nationale de France";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32779904b -- https://gallica.bnf.fr/ark:/12148/cb32779904b/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k5805171w";"texte -- text -- publication en série imprimée -- printed serial";"Les Annales politiques et littéraires : revue populaire paraissant le dimanche / dir. Adolphe Brisson";"";"";" (Paris)";"1913-04-13";"13 avril 1913 -- 1913/04/13 (A31,N1555). --  -- Appartient à l’ensemble documentaire : Pam1";"42932";"Bibliothèque nationale de France, département Collections numérisées, 2009-34518";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34429261z -- https://gallica.bnf.fr/ark:/12148/cb34429261z/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k7534339k";"texte -- text -- publication en série imprimée -- printed serial";"Gil Blas / dir. A. Dumont";"";"Dumont, Auguste (1816-1885). Directeur de publication -- Gugenheim, Eugène (1857-1921). Directeur de publication -- Mortier, Pierre (1882-1946). Directeur de publication";" (Paris)";"1914-07-23";"23 juillet 1914 -- 1914/07/23 (A36,N18613). -- ";"53031";"Bibliothèque nationale de France, département Droit, économie, politique, JOD-209";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb344298410 -- https://gallica.bnf.fr/ark:/12148/cb344298410/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k7539636x";"texte -- text -- publication en série imprimée -- printed serial";"Gil Blas / dir. A. Dumont";"";"Dumont, Auguste (1816-1885). Directeur de publication -- Gugenheim, Eugène (1857-1921). Directeur de publication -- Mortier, Pierre (1882-1946). Directeur de publication";" (Paris)";"1913-01-14";"14 janvier 1913 -- 1913/01/14 (N13116,A35). -- ";"53031";"Bibliothèque nationale de France, département Droit, économie, politique, JOD-209";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb344298410 -- https://gallica.bnf.fr/ark:/12148/cb344298410/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k7537247q";"texte -- text -- publication en série imprimée -- printed serial";"Gil Blas / dir. A. Dumont";"";"Dumont, Auguste (1816-1885). Directeur de publication -- Gugenheim, Eugène (1857-1921). Directeur de publication -- Mortier, Pierre (1882-1946). Directeur de publication";" (Paris)";"1914-01-12";"12 janvier 1914 -- 1914/01/12 (N18475,A36). -- ";"53031";"Bibliothèque nationale de France, département Droit, économie, politique, JOD-209";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb344298410 -- https://gallica.bnf.fr/ark:/12148/cb344298410/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k7603337v";"texte -- text -- publication en série imprimée -- printed serial";"Le Radical";"";"Maret, Henry (1837-1917). Rédacteur -- Simond, Victor. Directeur de publication";" (Paris)";"1914-01-30";"30 janvier 1914 -- 1914/01/30 (A34). -- ";"";"Bibliothèque nationale de France, département Droit, économie, politique, JOD-210";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32847124t -- https://gallica.bnf.fr/ark:/12148/cb32847124t/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k4720397c";"texte -- text -- publication en série imprimée -- printed serial";"Paris-midi : seul journal quotidien paraissant à midi / dir. Maurice de Waleffe";"";"De Waleffe, Maurice (1874-1946). Directeur de publication";" (Paris)";"1913-10-05";"05 octobre 1913 -- 1913/10/05 (A3,N973). -- ";"";"Bibliothèque nationale de France, département Droit, économie, politique, JOD-229";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32832672n -- https://gallica.bnf.fr/ark:/12148/cb32832672n/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k4720267w";"texte -- text -- publication en série imprimée -- printed serial";"Paris-midi : seul journal quotidien paraissant à midi / dir. Maurice de Waleffe";"";"De Waleffe, Maurice (1874-1946). Directeur de publication";" (Paris)";"1913-05-20";"20 mai 1913 -- 1913/05/20 (A3,N834). -- ";"";"Bibliothèque nationale de France, département Droit, économie, politique, JOD-229";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32832672n -- https://gallica.bnf.fr/ark:/12148/cb32832672n/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k7871556";"texte -- text -- publication en série imprimée -- printed serial";"L'Intransigeant";"";"Rochefort, Henri (1831-1913). Directeur de publication";" (Paris)";"1914-07-12";"12 juillet 1914 -- 1914/07/12 (Numéro 12415). --  -- Appartient à l’ensemble documentaire : GCFeTra -- Appartient à l’ensemble documentaire : GCGen1";"118699";"Bibliothèque nationale de France, Gr Fol Lc2-3980";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32793876w -- https://gallica.bnf.fr/ark:/12148/cb32793876w/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k570773d";"texte -- text -- publication en série imprimée -- printed serial";"Le Matin : derniers télégrammes de la nuit";"";"Edwards, Alfred (1856-1914). Directeur de publication";" (Paris)";"1914-01-21";"21 janvier 1914 -- 1914/01/21 (Numéro 10921). --  -- Appartient à l’ensemble documentaire : GCFeTra -- Appartient à l’ensemble documentaire : GCGen1";"123753";"Bibliothèque nationale de France";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb328123058 -- https://gallica.bnf.fr/ark:/12148/cb328123058/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k620520x";"texte -- text -- publication en série imprimée -- printed serial";"Le Petit journal";"Parti social français. Auteur du texte";"";" (Paris) -- [s.n.] (Clermont-Ferrand) -- [s.n.] (Pau)";"1914-07-23";"23 juillet 1914 -- 1914/07/23 (Numéro 18836). --  -- Appartient à l’ensemble documentaire : GCFeTra -- Appartient à l’ensemble documentaire : GCGen1 -- Appartient à l’ensemble documentaire : BnPlCo00";"146118";"Bibliothèque nationale de France";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32895690j -- https://gallica.bnf.fr/ark:/12148/cb32895690j/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k4798437v";"texte -- text -- publication en série imprimée -- printed serial";"La Liberté";"";"Muller, Charles. Directeur de publication -- Girardin, Émile de (1806-1881). Directeur de publication -- Détroyat, Léonce (1829-1898). Directeur de publication -- Berthoulat, Georges (1859-1930). Directeur de publication -- Aymard, Camille (1881-1964). Directeur de publication -- Ferry, Désiré (1886-1940). Directeur de publication -- Doriot, Jacques (1898-1945). Directeur de publication";" (Paris)";"1914-04-06";"06 avril 1914 -- 1914/04/06 (A49,N17561). --  -- Appartient à l’ensemble documentaire : BnPlCo00";"";"Bibliothèque nationale de France, département Droit, économie, politique, JOD-189";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb328066631 -- https://gallica.bnf.fr/ark:/12148/cb328066631/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k47394526";"texte -- text -- publication en série imprimée -- printed serial";"Le Bonnet rouge / réd. Miguel Almereyda ; secrétaire général Eugène Merle";"";"Almereyda, Miguel (1885-1917). Rédacteur -- Merle, Eugène (1884-1938). Éditeur scientifique";" (Paris)";"1914-07-20";"20 juillet 1914 -- 1914/07/20 (A2,N135). -- ";"";"Bibliothèque nationale de France, département Droit, économie, politique, JOD-96";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34431415m -- https://gallica.bnf.fr/ark:/12148/cb34431415m/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k4150771w";"texte -- text -- publication en série imprimée -- printed serial";"La Dépêche : journal quotidien";"";"";" (Toulouse)";"1914-04-05";"05 avril 1914 -- 1914/04/05 (A45,N16686). --  -- Appartient à l’ensemble documentaire : RsAlis000 -- Appartient à l’ensemble documentaire : RsAlis013 -- Appartient à l’ensemble documentaire : RsAlis030";"";"Bibliothèque nationale de France, département Droit, économie, politique, JOD-10171";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb327558876 -- https://gallica.bnf.fr/ark:/12148/cb327558876/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k172202s";"texte -- text -- publication en série imprimée -- printed serial";"Le Petit Havre : organe républicain, démocratique, socialiste [\"puis\" organe républicain démocratique]";"";"Fénoux, Hippolyte (1842-1913). Rédacteur";" (Havre)";"1914-07-21";"21 juillet 1914 -- 1914/07/21 (A34,N12035). --  -- Appartient à l’ensemble documentaire : BmLHav000";"";"Bibliothèque municipale du Havre, PJ5";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32836500g -- https://gallica.bnf.fr/ark:/12148/cb32836500g/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k290310t";"texte -- text -- publication en série imprimée -- printed serial";"Figaro : journal non politique";"";"Villemessant, Hippolyte de (1810-1879). Directeur de publication -- Jouvin, Benoît (1810-1886). Directeur de publication";" (Paris)";"1914-05-09";"09 mai 1914 -- 1914/05/09 (Numéro 129). --  -- Appartient à l’ensemble documentaire : Pam1 -- Appartient à l’ensemble documentaire : BnPlCo00";"164718";"Bibliothèque nationale de France";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34355551z -- https://gallica.bnf.fr/ark:/12148/cb34355551z/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k290057x";"texte -- text -- publication en série imprimée -- printed serial";"Figaro : journal non politique";"";"Villemessant, Hippolyte de (1810-1879). Directeur de publication -- Jouvin, Benoît (1810-1886). Directeur de publication";" (Paris)";"1913-08-30";"30 août 1913 -- 1913/08/30 (Numéro 242). --  -- Appartient à l’ensemble documentaire : Pam1 -- Appartient à l’ensemble documentaire : BnPlCo00";"164718";"Bibliothèque nationale de France";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34355551z -- https://gallica.bnf.fr/ark:/12148/cb34355551z/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k289899s";"texte -- text -- publication en série imprimée -- printed serial";"Figaro : journal non politique";"";"Villemessant, Hippolyte de (1810-1879). Directeur de publication -- Jouvin, Benoît (1810-1886). Directeur de publication";" (Paris)";"1913-03-26";"26 mars 1913 -- 1913/03/26 (Numéro 85). --  -- Appartient à l’ensemble documentaire : Pam1 -- Appartient à l’ensemble documentaire : BnPlCo00";"164718";"Bibliothèque nationale de France";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34355551z -- https://gallica.bnf.fr/ark:/12148/cb34355551z/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k2901488";"texte -- text -- publication en série imprimée -- printed serial";"Figaro : journal non politique";"";"Villemessant, Hippolyte de (1810-1879). Directeur de publication -- Jouvin, Benoît (1810-1886). Directeur de publication";" (Paris)";"1913-11-29";"29 novembre 1913 -- 1913/11/29 (Numéro 333). --  -- Appartient à l’ensemble documentaire : Pam1 -- Appartient à l’ensemble documentaire : BnPlCo00";"164718";"Bibliothèque nationale de France";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34355551z -- https://gallica.bnf.fr/ark:/12148/cb34355551z/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k2899522";"texte -- text -- publication en série imprimée -- printed serial";"Figaro : journal non politique";"";"Villemessant, Hippolyte de (1810-1879). Directeur de publication -- Jouvin, Benoît (1810-1886). Directeur de publication";" (Paris)";"1913-05-18";"18 mai 1913 -- 1913/05/18 (Numéro 138). --  -- Appartient à l’ensemble documentaire : Pam1 -- Appartient à l’ensemble documentaire : BnPlCo00";"164718";"Bibliothèque nationale de France";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34355551z -- https://gallica.bnf.fr/ark:/12148/cb34355551z/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k290276v";"texte -- text -- publication en série imprimée -- printed serial";"Figaro : journal non politique";"";"Villemessant, Hippolyte de (1810-1879). Directeur de publication -- Jouvin, Benoît (1810-1886). Directeur de publication";" (Paris)";"1914-04-05";"05 avril 1914 -- 1914/04/05 (Numéro 95). --  -- Appartient à l’ensemble documentaire : Pam1 -- Appartient à l’ensemble documentaire : BnPlCo00";"164718";"Bibliothèque nationale de France";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34355551z -- https://gallica.bnf.fr/ark:/12148/cb34355551z/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k290179p";"texte -- text -- publication en série imprimée -- printed serial";"Figaro : journal non politique";"";"Villemessant, Hippolyte de (1810-1879). Directeur de publication -- Jouvin, Benoît (1810-1886). Directeur de publication";" (Paris)";"1913-12-30";"30 décembre 1913 -- 1913/12/30 (Numéro 364). --  -- Appartient à l’ensemble documentaire : Pam1 -- Appartient à l’ensemble documentaire : BnPlCo00";"164718";"Bibliothèque nationale de France";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34355551z -- https://gallica.bnf.fr/ark:/12148/cb34355551z/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k289833f";"texte -- text -- publication en série imprimée -- printed serial";"Figaro : journal non politique";"";"Villemessant, Hippolyte de (1810-1879). Directeur de publication -- Jouvin, Benoît (1810-1886). Directeur de publication";" (Paris)";"1913-01-19";"19 janvier 1913 -- 1913/01/19 (Numéro 19). --  -- Appartient à l’ensemble documentaire : Pam1 -- Appartient à l’ensemble documentaire : BnPlCo00";"164718";"Bibliothèque nationale de France";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34355551z -- https://gallica.bnf.fr/ark:/12148/cb34355551z/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k7590187c";"texte -- text -- publication en série imprimée -- printed serial";"L'Homme libre : journal quotidien du matin / rédacteur en chef, Georges Clemenceau ; directeur, Fr. Albert";"";"Clemenceau, Georges (1841-1929). Rédacteur";" (Paris)";"1914-07-23";"23 juillet 1914 -- 1914/07/23 (A2,N445). -- ";"28718";"Bibliothèque nationale de France, département Droit, économie, politique, JOD-230";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32787196b -- https://gallica.bnf.fr/ark:/12148/cb32787196b/date"
"https://gallica.bnf.fr/ark:/12148/bpt6k290086k";"texte -- text -- publication en série imprimée -- printed serial";"Figaro : journal non politique";"";"Villemessant, Hippolyte de (1810-1879). Directeur de publication -- Jouvin, Benoît (1810-1886). Directeur de publication";" (Paris)";"1913-09-28";"28 septembre 1913 -- 1913/09/28 (Numéro 271). --  -- Appartient à l’ensemble documentaire : Pam1 -- Appartient à l’ensemble documentaire : BnPlCo00";"164718";"Bibliothèque nationale de France";"domaine public -- public domain";"Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb34355551z -- https://gallica.bnf.fr/ark:/12148/cb34355551z/date"
